date,fund,fund_scope,fund_level_ntd,fund_level_100m_ntd,reported_fund_level_ntd,taiwan_registered_population,labor_insurance_old_age_pension_recipients,source_title,source_url,population_source_url,pension_recipients_source_url,B,Q,V,q
2017-01-01,勞工保險基金,普通事故及職業災害保險,699449452570,6994.4945,699449450000,23543346,904731,1月.pdf,https://www.blf.gov.tw/media/syanakqx/勞工保險基金-106年1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10601/11071102040.csv,0.2970900791119495,0.03842831006263935,8.57342920176925,0.024629873668998752
2017-02-01,勞工保險基金,普通事故及職業災害保險,698641089351,6986.4109,698641090000,23544189,918010,2月.pdf,https://www.blf.gov.tw/media/3c1bzrbk/勞工保險基金-106年2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10602/11071102040.csv,0.2967361030575315,0.0389909374240922,8.410852469204517,0.02336099870185558
2017-03-01,勞工保險基金,普通事故及職業災害保險,696767486201,6967.6749,696767490000,23545680,931757,3月.pdf,https://www.blf.gov.tw/media/h3yjltrb/勞工保險基金-106年3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10603/11071102040.csv,0.2959215814540077,0.03957231220334261,8.242561211277337,0.0221147772968917
2017-04-01,勞工保險基金,普通事故及職業災害保險,700102664026,7001.0266,700102660000,23547448,949247,4月.pdf,https://www.blf.gov.tw/media/5cjpo5wq/勞工保險基金-106年4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10604/11071102040.csv,0.29731572781305216,0.040312096665422084,8.098400703825074,0.02109910538511522
2017-05-01,勞工保險基金,普通事故及職業災害保險,705389664122,7053.8966,705389660000,23550077,962161,5月.pdf,https://www.blf.gov.tw/media/5vbftgoq/勞工保險基金-106年5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10605/11071102040.csv,0.29952754045008007,0.04085595983401668,8.002203853174487,0.020446895658080014
2017-06-01,勞工保險基金,普通事故及職業災害保險,712970923749,7129.7092,712970920000,23552470,974100,6月.pdf,https://www.blf.gov.tw/media/wfxik2g4/勞工保險基金-106年6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10606/11071102040.csv,0.3027159884925021,0.0413587194888689,7.954449470257626,0.020130496286236605
2017-07-01,勞工保險基金,普通事故及職業災害保險,712505547868,7125.0555,712505550000,23554803,990144,7月.pdf,https://www.blf.gov.tw/media/vpxpotda/勞工保險基金-106年7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10607/11071102040.csv,0.30248843425606237,0.042035758057496805,7.795623137955493,0.01911230469539738
2017-08-01,勞工保險基金,普通事故及職業災害保險,715110109613,7151.1011,715110110000,23556169,1002557,8月.pdf,https://www.blf.gov.tw/media/ecibunya/勞工保險基金-106年8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10608/11071102040.csv,0.30357657461746007,0.04256027370155138,7.7492172700434425,0.018824460961930373
2017-09-01,勞工保險基金,普通事故及職業災害保險,715556742642,7155.5674,715556740000,23557467,1012823,9月.pdf,https://www.blf.gov.tw/media/gerckmj0/勞工保險基金-106年9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10609/11071102040.csv,0.30374944073656135,0.042993714052533744,7.686428243772834,0.01844175588554162
2017-10-01,勞工保險基金,普通事故及職業災害保險,722101756685,7221.0176,722101760000,23562318,1023999,10月.pdf,https://www.blf.gov.tw/media/gsqf14sv/勞工保險基金-106年10月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10610/11071102040.csv,0.30646465117948074,0.043459179186020665,7.681303955857922,0.018410861936500485
2017-11-01,勞工保險基金,普通事故及職業災害保險,722333963240,7223.3396,722333960000,23566853,1033131,11月.pdf,https://www.blf.gov.tw/media/eqmnfoma/勞工保險基金-106年11月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10611/11071102040.csv,0.30650420878850476,0.043838309680125725,7.6227988016161445,0.018061718948490485
2017-12-01,勞工保險基金,普通事故及職業災害保險,723110228790,7231.1023,723110230000,23571227,1041873,12月.pdf,https://www.blf.gov.tw/media/zsibakdm/勞工保險基金-106年12月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10612/11071102040.csv,0.30677665986161856,0.044201050713227615,7.57248048745314,0.01776663776367249
2018-01-01,勞工保險基金,普通事故及職業災害保險,733351980949,7333.5198,733351980000,23572049,1055919,1月.pdf,https://www.blf.gov.tw/media/ng4dsr1b/勞工保險基金-107年1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10701/11071102040.csv,0.3111108334065486,0.04479538456754438,7.560749383192816,0.017698526516249716
2018-02-01,勞工保險基金,普通事故及職業災害保險,717875513961,7178.7551,717875510000,23571408,1067821,2月.pdf,https://www.blf.gov.tw/media/ylvjdae5/勞工保險基金-107年2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10702/11071102040.csv,0.3045535141392487,0.04530153650558338,7.263475783216099,0.01605565720006405
2018-03-01,勞工保險基金,普通事故及職業災害保險,715353562392,7153.5356,715353560000,23571990,1075389,3月.pdf,https://www.blf.gov.tw/media/xlgea1bc/勞工保險基金-107年3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10703/11071102040.csv,0.3034761012506793,0.04562147701572926,7.158415982143726,0.015511691294930954
2018-04-01,勞工保險基金,普通事故及職業災害保險,714692509596,7146.9251,714692510000,23571497,1087878,4月.pdf,https://www.blf.gov.tw/media/clqmr3u4/勞工保險基金-107年4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10704/11071102040.csv,0.3032020026543074,0.046152266018573196,7.056601933868272,0.015001853164055055
2018-05-01,勞工保險基金,普通事故及職業災害保險,720557471307,7205.5747,720557470000,23572415,1097147,5月.pdf,https://www.blf.gov.tw/media/4twjlmvm/勞工保險基金-107年5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10705/11071102040.csv,0.30567825626139705,0.04654368252043756,7.064113062891139,0.015038894935346506
2018-06-01,勞工保險基金,普通事故及職業災害保險,718677935744,7186.7794,718677940000,23574274,1106566,6月.pdf,https://www.blf.gov.tw/media/u2qf0u4s/勞工保險基金-107年6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10706/11071102040.csv,0.3048568688664601,0.04693955792657708,6.995065005883036,0.014701743069037695
2018-07-01,勞工保險基金,普通事故及職業災害保險,726914228672,7269.1423,726914230000,23576705,1118395,7月.pdf,https://www.blf.gov.tw/media/z3sbd1hj/勞工保險基金-107年7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10707/11071102040.csv,0.3083188378834108,0.0474364420303855,7.006697092511831,0.014758014808863596
2018-08-01,勞工保險基金,普通事故及職業災害保險,731778538366,7317.7854,731778540000,23577271,1129083,8月.pdf,https://www.blf.gov.tw/media/twiln32k/勞工保險基金-107年8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10708/11071102040.csv,0.310374571495573,0.04788862120641528,7.00293893073601,0.01473981104905786
2018-09-01,勞工保險基金,普通事故及職業災害保險,729796780721,7297.9678,729796780000,23577488,1138473,9月.pdf,https://www.blf.gov.tw/media/orbn5v3u/勞工保險基金-107年9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10709/11071102040.csv,0.30953118530735757,0.04828644171083875,6.92826059353855,0.014382637358772979
2018-10-01,勞工保險基金,普通事故及職業災害保險,701772540214,7017.7254,701772540000,23580833,1147843,10月.pdf,https://www.blf.gov.tw/media/qxsiqi25/勞工保險基金-107年10月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10710/11071102040.csv,0.2976029473657695,0.048676948774455935,6.594110529673124,0.012886181389347587
2018-11-01,勞工保險基金,普通事故及職業災害保險,701721934258,7017.2193,701721930000,23584865,1157420,11月.pdf,https://www.blf.gov.tw/media/rhuc3ybg/勞工保險基金-107年11月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10711/11071102040.csv,0.2975306130681689,0.04907469260477005,6.5376157030406885,0.012648825234204377
2018-12-01,勞工保險基金,普通事故及職業災害保險,685960207268,6859.6021,685960210000,23588932,1165766,12月.pdf,https://www.blf.gov.tw/media/fxzpxeyn/勞工保險基金-107年12月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10712/11071102040.csv,0.2907974838657384,0.04942004156864754,6.327273047415735,0.01180244812518584
2019-01-01,勞工保險基金,普通事故及職業災害保險,707591798690,7075.918,707591800000,23590744,1178437,1月.pdf,https://www.blf.gov.tw/media/grjb5uvs/勞工保險基金-108年1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10801/11071102040.csv,0.29994467266059943,0.049953363064768115,6.456537588472823,0.012315709373067878
2019-02-01,勞工保險基金,普通事故及職業災害保險,713222981731,7132.2298,713222980000,23590004,1189192,2月.pdf,https://www.blf.gov.tw/media/dtmjk4ch/勞工保險基金-108年2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10802/11071102040.csv,0.3023411872804261,0.050410843508123186,6.447147803788351,0.012277694880822528
2019-03-01,勞工保險基金,普通事故及職業災害保險,719808003639,7198.08,719808000000,23589192,1196628,3月.pdf,https://www.blf.gov.tw/media/2jvbgrci/勞工保險基金-108年3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10803/11071102040.csv,0.3051431365851785,0.05072780788761226,6.464622631161771,0.012348534737255721
2019-04-01,勞工保險基金,普通事故及職業災害保險,727513683953,7275.1368,727513680000,23589312,1207216,4月.pdf,https://www.blf.gov.tw/media/53ia1an5/勞工保險基金-108年4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10804/11071102040.csv,0.30840818246543183,0.051176397175127446,6.465262567743791,0.012351136573742304
2019-05-01,勞工保險基金,普通事故及職業災害保險,717505139577,7175.0514,717505140000,23589870,1215722,5月.pdf,https://www.blf.gov.tw/media/sa2jgdx3/勞工保險基金-108年5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10805/11071102040.csv,0.3041581575383841,0.05153576513986724,6.3298873919962455,0.01181261628176879
2019-06-01,勞工保險基金,普通事故及職業災害保險,727998369978,7279.9837,727998370000,23591031,1223681,6月.pdf,https://www.blf.gov.tw/media/1t0dd3ah/勞工保險基金-108年6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10806/11071102040.csv,0.30859116330184977,0.051870602857501225,6.3693345605186655,0.01196709565383676
2019-07-01,勞工保險基金,普通事故及職業災害保險,728098117864,7280.9812,728098120000,23592598,1233953,7月.pdf,https://www.blf.gov.tw/media/10xjxerp/勞工保險基金-108年7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10807/11071102040.csv,0.30861294625712693,0.05230254845184918,6.307692578017949,0.01172656686157054
2019-08-01,勞工保險基金,普通事故及職業災害保險,729201022259,7292.0102,729201020000,23593794,1243565,8月.pdf,https://www.blf.gov.tw/media/ig2hadzr/勞工保險基金-108年8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10808/11071102040.csv,0.30906475756251833,0.05270729243461225,6.265479467321984,0.011564612231835901
2019-09-01,勞工保險基金,普通事故及職業災害保險,730270407136,7302.7041,730270410000,23593783,1251057,9月.pdf,https://www.blf.gov.tw/media/jhjabrdq/勞工保險基金-108年9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10809/11071102040.csv,0.3095181502415276,0.053024858285761124,6.234569627284413,0.01144742752421796
2019-10-01,勞工保險基金,普通事故及職業災害保險,734414508336,7344.1451,734414510000,23596266,1258561,10月.pdf,https://www.blf.gov.tw/media/4axflnkn/勞工保險基金-108年10月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10810/11071102040.csv,0.31124183306629954,0.05333729497709511,6.234971236747954,0.011448942545594556
2019-11-01,勞工保險基金,普通事故及職業災害保險,740422936629,7404.2294,740422940000,23598776,1266216,11月.pdf,https://www.blf.gov.tw/media/hmfeqh5a/勞工保險基金-108年11月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10811/11071102040.csv,0.31375480517676,0.05365600317575793,6.255326835269886,0.011525991628259284
2019-12-01,勞工保險基金,普通事故及職業災害保險,741003035829,7410.0304,741003040000,23603121,1273387,12月.pdf,https://www.blf.gov.tw/media/fxijjxcj/勞工保險基金-108年12月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10812/11071102040.csv,0.313942819608051,0.05394994162000864,6.219515134646036,0.011390779051745528
